UserName,D0_total_time,D0_num_games,D0_num_sessions,D0_num_genres,D0_most_played_genre,D0_most_played_game,D0_first_activity_hour,D0_last_activity_hour,D1,D2,D3,D6
Gurjot,528.05,15,0,9,15,40,8,8,0,0,0,0
Gurkeerat,29.08333333,6,2,2,6,6,10,10,1,1,0,0
Gurkirat,49.91666667,4,8,9,4,11,8,8,1,0,0,1
Gurleen,74.86666667,13,2,9,13,3,19,19,1,0,1,1
Gurmaan,27.08333333,8,3,1,6,10,14,14,0,1,1,0
Gurman,31.68333333,8,2,9,7,10,13,13,1,0,0,1
Gurnaazlegend,51.2,1,7,9,1,41,15,15,1,0,1,1
Gurnek,30.31666667,7,2,6,3,4,16,16,1,0,1,1
Gurnoor,44.4,12,5,8,7,5,11,11,1,0,0,1
Gurreet,51.83333333,15,6,8,15,3,21,21,1,0,1,1
Gursheen,42.15,8,1,5,7,7,11,11,1,0,0,1
Gururaj,26.63333333,4,2,2,4,9,18,18,0,1,1,0
Gxx123,103.9666667,15,7,9,15,6,19,19,1,0,1,1
Gyatt,27.56666667,4,3,6,0,0,21,21,0,1,1,1
Gyuy,31.05,1,5,2,1,21,15,15,1,1,1,0
H3jxjr,30.98333333,3,1,9,3,6,0,0,1,0,0,1
HAANI,32.45,2,2,8,2,7,23,23,0,0,1,1
HAFSA,108.5166667,12,5,4,12,15,21,21,0,1,1,0
HAMZAHprop,37.58333333,10,0,3,10,12,19,19,0,1,1,0
HARJOT,59.23333333,8,4,9,4,9,13,13,1,0,0,1
HEMAKSHIHEMU,29.9,4,0,2,4,6,22,22,0,1,1,0
HIMANI,29.43333333,1,5,1,1,28,0,0,1,1,0,0
HITMAN,27.48333333,0,0,1,0,0,22,22,0,1,1,0
HJcobras107,54.06666667,14,3,4,9,8,18,18,0,1,1,1
HNMD,32.13333333,8,3,3,8,12,20,20,0,1,1,0
HSJAATGamer,43.33333333,7,6,2,7,8,11,11,1,1,0,0
Hacker,87.08333333,6,10,9,6,16,15,15,1,0,1,1
HackerIsHere,95.33333333,15,10,9,15,7,20,20,1,0,1,1
Hackermalu18,49.43333333,2,7,6,1,20,13,13,1,0,1,1
Hadi,55.41666667,15,6,2,15,7,22,22,0,1,1,0
Hadiya,55.95,0,6,3,0,0,17,17,1,1,1,0
Hadiyatheprincess,34,10,5,8,4,5,11,11,1,0,0,1
Haesimarkaur,113.4833333,15,10,8,15,19,10,10,1,0,0,1
Hamdan,49.1,5,1,9,5,2,18,18,1,0,1,1
Hamna,31.65,2,4,3,2,7,15,15,1,1,1,0
Hamza,48.4,14,0,3,8,0,1,1,1,0,0,0
Haneesh,32.68333333,9,5,9,3,11,21,21,1,0,1,1
Hanibani,34.56666667,0,6,8,0,0,18,18,1,0,1,1
Hanit,31.73333333,1,0,0,0,9,15,15,0,1,1,0
Haniya,29.53333333,6,0,6,4,9,12,12,1,0,0,1
Hannan,28.61666667,3,5,2,3,5,14,14,1,1,1,0
Hans2013,27.86666667,3,3,1,3,7,14,14,1,1,1,0
Hanshu,30.9,2,5,2,2,17,13,13,1,1,1,0
Hansikamalik,77.36666667,15,1,9,3,2,11,11,1,0,0,1
Hanumanta,30.43333333,0,5,9,0,0,22,22,1,0,1,1
Hanzala,29.08333333,4,4,0,0,6,22,22,0,1,1,0
Happie,30.56666667,0,4,7,0,0,22,22,1,0,1,1
Happy,44.23333333,5,2,9,1,3,13,13,1,0,0,1
Happygolucky,28.98333333,2,3,7,2,2,20,20,1,0,1,1
Hardev,274.45,15,5,2,15,25,5,5,1,1,0,0
Hardik,30.81666667,8,2,9,2,2,3,3,1,0,0,1
Hargun,42.86666667,7,7,9,6,9,19,19,1,0,1,1
Hargunkaur124,53.78333333,0,6,9,0,0,19,19,1,0,1,1
Harinee,28.96666667,0,0,8,0,0,20,20,1,0,1,1
Hariom,30.58333333,8,4,5,8,5,16,16,1,1,1,1
Harish,26.9,6,4,1,6,6,12,12,1,1,1,0
Harjas,27.18333333,8,1,8,8,11,9,9,1,0,0,1
Harjass,33.8,9,0,0,0,5,14,14,0,1,1,0
Harjassingh,43.08333333,8,2,9,2,4,12,12,1,0,0,1
Harji,34.51666667,2,4,6,2,8,22,22,1,1,1,1
Harjotsingh,136.3,15,10,9,15,8,13,13,1,0,0,1
Harkirat,345.2666667,15,10,9,14,36,6,6,1,0,0,0
Harlee,34.43333333,4,5,2,4,1,6,6,1,1,0,0
Harleen,44.61666667,4,8,9,1,9,12,12,1,0,0,1
Harmeetsinh,32.96666667,4,2,5,1,9,18,18,1,1,1,0
Harmeharsingh,35.35,0,5,1,0,0,16,16,1,1,1,0
Harnav,28.86666667,7,4,5,3,5,21,21,0,1,1,1
Harnazpreet,32.93333333,10,0,5,10,4,10,10,1,0,0,1
Harnik,34.13333333,6,6,4,6,9,15,15,1,1,1,0
Harpreet,48.23333333,13,4,6,13,11,14,14,1,0,0,1
Harry,39.23333333,2,0,3,2,0,15,15,1,1,1,0
Harsehaj,31.2,10,4,4,10,7,22,22,0,1,1,1
Harsh,37.88333333,12,1,9,4,12,10,10,1,0,0,1
Harsh18,32.05,5,3,1,0,7,14,14,1,1,1,0
Harsha,32.43333333,9,1,7,3,3,11,11,1,0,0,1
Harsha69,27.03333333,7,0,1,7,3,15,15,0,1,1,0
Harshabadelaahi,46.8,9,9,9,3,6,11,11,1,0,0,1
Harshad,120.2,15,1,8,8,14,18,18,0,0,0,1
Harshada,34.83333333,9,0,7,4,4,11,11,1,0,0,1
Harshal,37.53333333,10,7,7,6,13,18,18,1,1,1,1
Harshali,38.55,12,0,9,6,12,19,19,0,0,1,1
Harshi,296.4833333,15,10,9,15,22,12,12,1,0,0,0
Harshika,28.83333333,8,5,3,3,10,21,21,0,1,1,0
HarshikaJain,797.1166667,15,10,9,15,46,5,5,1,0,0,0
Harshil,31.38333333,5,3,3,5,4,15,15,1,1,1,0
Harshilpro,42.33333333,5,7,9,5,12,8,8,1,0,0,1
Harshit,128.0833333,15,5,9,3,1,21,21,0,0,1,1
Harshita,28.31666667,4,1,4,4,3,9,9,1,0,0,0
Harshita13,88.23333333,10,9,9,4,4,10,10,1,0,0,1
Harshpartap,30.45,3,6,5,0,6,18,18,1,1,1,0
Harshu,35.63333333,8,1,4,0,7,18,18,0,1,1,0
Harshvardhan,47.41666667,8,3,9,8,0,17,17,1,0,1,1
Harshvi,56.76666667,15,5,9,4,9,15,15,1,0,0,1
Harsifat,72.18333333,15,4,9,15,18,15,15,1,0,0,1
Harvee22,27.33333333,1,4,3,1,3,3,3,1,1,0,0
Harvee77,34.25,7,6,9,7,4,0,0,1,0,0,1
Hasan,27.08333333,7,1,4,0,2,20,20,0,1,1,0
Hasini,40.16666667,4,7,7,2,6,22,22,1,1,1,1
Hasitha,29.93333333,6,2,2,6,8,14,14,1,1,1,0
Hasnain00,98.28333333,15,10,9,14,17,23,23,1,0,1,1
HasnainKing,30,0,0,9,0,0,17,17,1,0,1,1
Havish,83.75,0,10,6,0,0,12,12,1,0,1,0
Hayaan,27.45,1,0,7,0,11,20,20,1,0,1,1
Hazbh,27.56666667,6,3,1,6,2,13,13,1,1,1,0
Hazik,33.4,8,3,3,8,11,12,12,1,1,0,0
Hbkn,29.73333333,2,4,3,1,6,17,17,1,1,1,0
Head,38.83333333,10,1,8,10,2,10,10,1,0,0,1
Heer,51.1,13,8,6,7,1,15,15,1,1,0,1
HeerJoshi,28.16666667,6,1,5,6,5,10,10,1,0,0,1
HeerKhushi,28.6,3,2,6,3,5,10,10,1,0,0,1
Heervansh,108.0333333,15,7,9,12,20,7,7,1,0,0,1
Heet,27.98333333,2,5,0,0,12,23,23,0,1,1,0
Heetrajchavda,35.88333333,3,6,0,0,8,22,22,0,1,1,0
Heeya,39.23333333,5,7,7,5,11,9,9,1,0,0,1
Hema,36.3,7,4,0,0,2,21,21,0,1,1,0
Hemal,30.08333333,6,4,1,6,5,20,20,0,1,1,0
HemanMann,35.91666667,7,1,3,7,2,15,15,0,1,1,0
Hemani,1368.316667,15,10,9,15,104,6,6,0,0,0,0
Hemanshi,56.68333333,10,2,9,9,5,18,18,1,0,1,1
Hemil,42.41666667,4,5,0,0,6,20,20,0,1,1,0
Heni,52.2,2,0,9,2,13,20,20,1,0,1,1
Henil,31.4,7,5,4,7,1,11,11,1,1,0,0
Hero,51.25,0,3,9,0,0,19,19,1,0,1,1
Hershey,49.48333333,8,4,9,7,2,18,18,1,0,1,1
Hetsutariya,60.76666667,12,10,9,11,8,14,14,1,0,0,1
Hetvi,35.48333333,7,2,4,5,10,14,14,1,1,1,0
Hetvik,33.73333333,6,5,6,4,6,17,17,1,1,1,1
Hevean,28.35,3,0,2,3,6,17,17,0,1,1,0
Hexa,34.65,6,0,1,6,10,16,16,0,1,1,0
Heyan,39.98333333,10,1,6,10,4,15,15,1,0,0,1
Hggyuuuh,76.86666667,15,10,9,15,12,10,10,1,0,0,1
Hghg,87.05,15,2,9,15,19,17,17,1,0,0,1
Hhs12345,33.15,10,6,5,10,9,13,13,1,1,0,1
Hifzaansari,33.15,3,3,7,3,10,16,16,1,0,1,1
Himaghna,284.4833333,15,10,9,15,22,22,22,0,0,0,0
Himank,59.85,1,7,9,1,31,19,19,1,0,1,1
HimankMittal,52,11,2,9,2,14,13,13,1,0,0,1
Himanshi,31.21666667,0,0,4,0,0,15,15,1,0,1,0
Himanshu,51.23333333,12,6,9,12,12,12,12,1,0,0,1
HimanshutheIndian21,49.85,13,0,8,3,9,8,8,1,0,0,1
Himil,30.78333333,1,5,3,0,5,15,15,1,1,1,0
Himramsani,36.36666667,6,2,7,5,8,22,22,0,0,1,1
Hinata,32.18333333,0,4,0,0,0,17,17,0,1,1,0
Hinaya,50.76666667,8,4,9,4,11,11,11,1,0,0,1
Hinayat,33.53333333,4,4,1,4,0,13,13,1,1,1,0
Hiren5,41.8,2,3,9,0,8,15,15,1,0,1,1
Hitaakshi,43.58333333,9,1,4,9,9,13,13,1,1,0,0
Hitakshi,44.28333333,9,3,9,7,6,17,17,1,0,1,1
Hitansh,27.08333333,3,5,0,0,4,23,23,0,1,1,0
Hitanshop,47.1,6,4,6,6,12,21,21,0,1,1,1
Hitash,46.18333333,0,3,9,0,0,11,11,1,0,0,1
Hiten,62.41666667,15,0,9,15,13,8,8,1,0,0,1
Hiteshsahoo,36.51666667,8,3,8,7,1,23,23,0,0,1,1
Hitika,29.4,7,0,6,7,8,15,15,1,0,1,1
Hitman45,97.9,15,3,3,9,16,23,23,0,1,1,0
Hituvaidu,510.4166667,6,10,9,6,89,8,8,1,0,0,0
Hixrwueirhrs7iirrhrirurkurri8rri,110.7833333,4,4,9,4,29,20,20,1,0,1,1
Hiya,419.75,15,2,9,15,12,6,6,1,0,0,0
Hiyan,27.76666667,0,3,7,0,0,20,20,1,0,1,1
Hiyana,29.88333333,4,2,2,0,9,19,19,0,1,1,0
Hiyana1601,58.91666667,15,7,9,15,10,13,13,1,0,0,1
Hmgaming,46.05,2,0,7,2,20,21,21,0,0,1,1
Honey,27.66666667,2,4,2,2,12,23,23,0,1,1,0
Honey18,31.65,3,1,0,0,12,21,21,0,1,1,0
Hoonain,37.13333333,3,5,5,3,12,22,22,0,1,1,0
Hoor,77.81666667,15,7,9,15,6,19,19,1,0,1,1
Hrida,37.5,2,2,9,1,13,17,17,1,0,1,1
Hridaan,31.98333333,6,3,0,0,2,17,17,0,1,1,0
Hriday,76.83333333,15,6,3,15,2,14,14,1,1,0,0
Hridaygoyal,66.23333333,1,9,7,1,10,10,10,1,0,0,1
Hridhaan,26.86666667,4,5,5,4,7,16,16,1,1,1,1
Hridyansh,34.01666667,10,3,9,6,7,23,23,0,0,1,1
Hrishi,70.41666667,0,8,4,0,0,22,22,1,1,1,0
Hrlhan,531.7333333,15,10,9,15,2,10,10,1,0,0,0
Hsja,47.5,9,4,0,0,6,7,7,1,1,0,0
Huda,58.75,4,5,3,4,5,14,14,1,1,1,0
Hudaniya,32.25,2,1,3,2,10,20,20,0,1,1,0
Hulk,57.71666667,12,6,0,0,9,14,14,0,1,1,0
Humaira,68.51666667,3,9,9,3,7,16,16,1,0,1,1
Hummad,72.43333333,5,9,9,5,17,23,23,1,0,1,1
Hunar,26.61666667,1,2,5,1,26,23,23,0,1,1,0
Hunar7,352.85,15,10,6,15,33,16,16,1,0,0,0
Huneshwari,33.55,2,1,3,2,11,13,13,1,1,1,0
Hunter,26.78333333,6,0,2,5,5,11,11,1,1,0,0
Hunters,44.21666667,10,6,9,10,2,11,11,1,0,0,1
Hunuman,480.9166667,15,4,9,15,14,19,19,0,0,0,0
Huria,72.36666667,0,4,2,0,0,15,15,1,1,1,0
Huriya,44.48333333,6,3,1,6,0,16,16,0,1,1,0
Husain,38.21666667,2,7,5,2,1,18,18,1,1,1,0
Hussanpreetbajwa,37.5,12,0,9,6,2,17,17,1,0,0,1
Huzu,28.7,3,1,2,3,1,14,14,1,1,1,0
Hvanshi,184.9833333,15,10,9,15,14,6,6,1,0,0,1
ILOVEMYFAMILY,29.11666667,8,2,0,0,5,20,20,0,1,1,0
IMAADgunster,28.15,3,5,3,3,5,16,16,1,1,1,0
ISAAC,30.68333333,8,1,5,5,9,22,22,0,1,1,1
ISABEL,28.53333333,1,3,1,1,9,15,15,1,1,1,0
ITZAadi4300,27.28333333,3,3,8,2,10,21,21,1,0,1,1
Iamyourpapa69,29.53333333,1,0,6,1,4,13,13,1,0,1,1
Iasaradhya,27.6,1,2,0,0,18,15,15,0,1,1,0
Iavisha,60.58333333,1,9,9,1,25,22,22,1,0,1,1
Ibra,40.76666667,6,4,4,6,5,13,13,1,1,1,0
Ibrahim,28.31666667,0,1,0,0,0,13,13,1,1,1,0
Ibrahimkhan,69.61666667,15,10,2,15,13,8,8,1,1,0,0
Icey,62.35,12,0,6,12,3,22,22,0,0,1,1
Idk,27.43333333,8,3,5,7,2,22,22,0,1,1,1
Ihita,50.18333333,14,5,7,11,15,16,16,1,0,0,1
Ikmann,67.76666667,15,3,7,3,14,19,19,0,0,1,1
Ikra,34.16666667,8,5,9,4,9,17,17,1,0,1,1
Inaaya,29.43333333,7,4,2,7,2,22,22,0,1,1,0
Inau,51.93333333,15,7,9,15,0,12,12,1,0,0,1
Inaya67,31.91666667,2,1,7,0,7,2,2,1,0,0,1
InayaGupta,60.75,3,0,9,1,6,9,9,1,0,0,1
Inayah,99.93333333,15,9,9,15,7,21,21,1,0,1,1
Inayu,45.36666667,9,7,7,9,5,11,11,1,0,0,1
India,27.33333333,5,5,5,0,1,12,12,1,1,0,1
Indian,34.81666667,7,3,1,7,6,21,21,0,1,1,0
IndianH10,28.31666667,3,0,8,2,5,21,21,0,0,1,1
InikaSen,29.23333333,9,1,2,9,9,20,20,0,1,1,0
Innayat,37.5,9,1,9,0,10,21,21,0,0,1,1
Insha,33.71666667,0,0,3,0,0,13,13,1,1,1,0
Ipshiat123,40.15,0,5,9,0,0,22,22,1,0,1,1
Ipsita,38.95,9,2,9,6,12,20,20,1,0,1,1
Iqra,30.11666667,3,0,8,3,0,19,19,1,0,1,1
Ira112,71.7,9,10,9,9,1,11,11,1,0,0,1
IraWaghchoure,26.95,3,0,0,0,5,21,21,0,1,1,0
Iraaa,84.23333333,6,4,9,6,18,15,15,1,0,0,1
Iram,30.33333333,4,4,4,4,11,21,21,0,1,1,0
Irendy,30.6,3,4,9,3,7,15,15,1,0,1,1
IrjhfBBvyngj,27.06666667,2,0,0,0,14,14,14,0,1,1,0
Ironman,27.58333333,4,2,7,4,5,20,20,1,0,1,1
Ironman1000,48.2,1,9,7,1,35,14,14,1,0,1,1
Irshitandnanu,130.5333333,15,3,9,15,15,9,9,1,0,0,1
Isan,61.71666667,1,10,9,1,18,18,18,1,0,1,1
Isha,38.91666667,3,3,5,3,2,14,14,1,0,1,0
Ishaan,31.81666667,5,3,2,5,0,19,19,0,1,1,0
IshaanBijja,30.23333333,7,4,3,1,4,16,16,1,1,1,0
Ishaani200,48.58333333,14,9,9,14,9,19,19,1,0,1,1
Ishaanvir,26.86666667,2,2,2,2,4,7,7,1,1,0,0
Ishacute,39.2,7,0,2,7,11,10,10,1,1,0,0
Ishan,55.1,6,4,0,0,14,22,22,0,1,1,0
IshanBHA,28.01666667,1,0,7,1,8,15,15,1,0,1,1
Ishana,233.95,15,10,9,15,5,11,11,1,0,0,1
Ishani,338.9,15,10,9,15,12,5,5,1,0,0,0
Ishani3456789,301.6166667,15,10,9,15,7,22,22,0,0,0,0
Ishank,37.55,1,6,0,0,28,15,15,1,1,1,0
Ishansh,33.68333333,3,0,5,3,8,14,14,1,0,1,0
Ishant707,37.53333333,6,0,7,6,6,10,10,1,0,0,1
Ishanvi,37.48333333,5,4,6,2,1,11,11,1,0,0,1
Ishi,75.03333333,9,8,9,5,0,20,20,1,0,1,1
Ishika,32.68333333,8,6,7,8,1,19,19,1,0,1,1
IshikaPal,43.73333333,4,4,9,2,14,11,11,1,0,0,1
IshikaShrey,29.55,5,1,2,5,3,17,17,0,1,1,0
Ishita,31.38333333,8,1,6,0,6,22,22,0,0,1,1
Ishkirat,33.7,8,3,9,2,9,8,8,1,0,0,1
Ishniv,32.65,6,2,4,6,4,20,20,0,1,1,0
Ishuisthegoat,95.61666667,6,7,9,5,14,17,17,1,0,1,1
Ishuuu27,28.4,4,3,0,0,6,16,16,0,1,1,0
Ishwari,30.81666667,8,5,3,2,7,20,20,0,1,1,0
Ishwari213,72.51666667,8,1,9,8,12,18,18,1,0,1,1
Ishwinder,34.06666667,6,4,7,5,11,11,11,1,0,0,1
Itirka,27.9,6,2,3,6,3,22,22,0,1,1,0
Itiwin,61.46666667,12,4,9,12,0,9,9,1,0,0,1
Itscuteovi,34.7,6,0,3,6,11,12,12,1,1,0,0
Itsmeyours1107,33,1,4,9,1,3,12,12,1,0,0,1
Itsmoco31,75.26666667,15,1,4,2,13,10,10,1,1,0,0
Itsyourmommy,37.6,1,5,8,1,18,15,15,1,0,1,1
ItzHarshita,28.56666667,6,0,2,6,8,12,12,1,1,0,0
Itzsaanvi,75.51666667,13,1,9,13,6,3,3,1,0,0,1
Itzzaminking,31.33333333,3,2,8,1,3,21,21,1,0,1,1
Ivaan,36.93333333,11,1,1,11,5,13,13,0,1,0,0
Ivanjali,96.65,15,7,9,0,5,14,14,1,0,0,1
Ivy1,27.78333333,3,3,3,3,10,19,19,0,1,1,0
Iyra,103.3,15,2,9,0,12,11,11,1,0,0,1
Izuka,61.75,15,10,9,7,11,22,22,1,0,1,1
Izyan,29.56666667,9,5,3,9,1,20,20,0,1,1,0
JAIREY,43.73333333,2,2,8,2,13,16,16,1,0,1,1
JAIVARDHAN,43.31666667,11,7,9,2,10,11,11,1,0,0,1
JAIVEER5,27.43333333,6,0,2,6,1,21,21,0,1,1,0
JAKSH,36.9,6,2,3,6,11,22,22,0,1,1,0
JAPMAN,221.2333333,15,10,9,0,8,20,20,1,0,0,1
JAWWAD,29.06666667,9,4,2,9,11,20,20,0,1,1,0
JAYESHSONI,32.68333333,1,2,6,1,16,15,15,1,0,1,1
JAYRAJ,79.15,15,9,9,5,12,15,15,1,0,0,1
JDD5,27.2,6,0,4,6,7,12,12,1,0,0,0
JEHIAH,27.48333333,2,3,8,1,13,0,0,1,0,0,1
JETHALAL,55.6,4,9,9,0,9,22,22,1,0,1,1
JIAANTHEPRO1234,89.61666667,3,7,9,3,22,21,21,1,0,1,1
JIGYANSH,46.05,0,2,9,0,0,23,23,1,0,1,1
JIMIL,49.45,2,8,9,2,19,14,14,1,0,1,1
JJBoom,56.68333333,15,10,9,5,5,15,15,1,0,0,1
JOSHUA,37.05,11,5,0,0,4,19,19,0,1,1,0
JaanavGupta,370.0666667,15,10,9,5,0,12,12,1,0,0,0
Jaat,31.03333333,4,4,6,0,6,18,18,1,0,1,1
JaatDhairya712,95.75,15,1,9,4,16,16,16,1,0,0,1
Jack,38.81666667,9,1,9,0,3,13,13,1,0,0,1
Jackfighter,63.08333333,8,0,9,8,2,19,19,1,0,1,1
Jagan,28.28333333,4,1,0,0,4,17,17,0,1,1,0
Jagrit,26.73333333,0,4,5,0,0,18,18,1,1,1,0
Jagruti,149.95,15,10,9,15,24,18,18,1,0,0,1
Jahanvi,33.95,10,4,9,7,1,10,10,1,0,0,1
Jaideep,31.23333333,3,4,3,3,6,21,21,0,1,1,0
Jaigupta,28.4,7,5,6,7,7,9,9,1,0,0,1
JainSaksham,41.33333333,5,3,3,5,6,18,18,0,1,1,0
Jainam,27.5,8,4,5,8,6,15,15,1,1,1,1
Jaineelpro,32.76666667,5,5,2,5,8,15,15,1,1,1,0
Jaini,93.01666667,12,8,9,0,18,21,21,1,0,1,1
Jainisha1010,167.1,15,10,9,2,7,8,8,1,0,0,1
Jainul,27.88333333,6,3,3,3,7,21,21,0,1,1,0
Jainy,319.0833333,15,10,9,15,11,7,7,1,0,0,0
Jais,27.53333333,4,0,6,0,3,11,11,1,0,0,1
Jaismeen,159.8,15,10,9,15,1,11,11,1,0,0,1
Jaismeen2277,37.11666667,10,5,7,8,10,17,17,1,0,1,1
JaisveerSingh,181.8833333,15,10,9,8,25,20,20,1,0,0,1
Jaiveer,26.95,3,0,4,0,4,20,20,0,1,1,0
Jake,260.5666667,15,10,9,11,28,17,17,1,0,0,0
Jamesskywalker,291.4833333,15,10,9,15,14,7,7,1,0,0,0
Jamila,193.5166667,15,10,9,0,5,15,15,1,0,0,1
Jane,39.26666667,4,3,9,4,13,20,20,1,0,1,1
Jangra,26.96666667,7,2,6,5,5,23,23,0,1,1,1
Janhavi,27.75,8,3,1,8,4,13,13,1,1,1,0
Janhvi,160.1333333,15,10,9,3,21,23,23,1,0,1,1
Janice,36.9,10,5,8,10,12,13,13,1,0,0,1
Janisha,28.78333333,2,4,2,2,11,14,14,1,1,1,0
Jannat,102.7666667,3,5,9,3,24,9,9,1,0,0,1
January,30.48333333,7,5,4,7,2,21,21,0,1,1,0
Janvi,30.86666667,8,2,1,8,1,21,21,0,1,1,0
Janya,32.5,1,1,2,1,10,23,23,0,1,1,0
Japgurgamerz,85.5,15,0,9,13,0,12,12,1,0,0,1
Japjeet,41.16666667,3,0,9,3,15,23,23,0,0,1,1
Japleen,63.33333333,15,1,3,7,13,20,20,0,1,1,0
Japmehtabmom,55.41666667,9,8,2,9,13,8,8,1,1,0,0
Japneet,45.08333333,0,7,2,0,0,3,3,1,1,0,0
Japnoor,37.86666667,2,3,2,2,11,16,16,1,1,1,0
Jappu,36.11666667,11,7,3,9,2,12,12,1,1,0,0
Japrose,31.2,8,4,9,5,10,11,11,1,0,0,1
Jarman1256aj,37.21666667,5,3,5,3,0,21,21,0,1,1,1
Jas,42.25,5,5,9,5,11,15,15,1,0,1,1
Jash,35.2,10,2,2,7,10,13,13,0,1,0,0
Jashandeep,28.08333333,1,3,4,1,28,17,17,1,1,1,0
Jashanpro,28.05,8,5,3,3,2,10,10,1,1,0,0
Jasica,154.65,15,10,4,15,23,8,8,1,1,0,0
Jasikaarya,34.63333333,2,5,8,2,7,16,16,1,0,1,1
Jasjot,29.1,8,1,4,2,5,20,20,0,1,1,0
Jaskaran,46.66666667,13,0,0,0,7,14,14,0,1,0,0
Jasleen,81.78333333,1,6,4,1,15,8,8,1,1,0,0
Jasmaira,36.4,0,6,7,0,0,23,23,1,0,1,1
Jasmeetkk,37.95,11,6,9,7,3,10,10,1,0,0,1
Jasmehar,31.91666667,8,2,1,4,4,17,17,0,1,1,0
Jasmine,42.65,10,1,9,1,5,14,14,1,0,0,1
Jasnain,30.68333333,1,0,7,1,5,21,21,0,0,1,1
Jasnoor,94.66666667,15,4,9,15,6,20,20,0,0,1,1
Jasraj,87.95,10,9,3,10,5,19,19,1,1,1,0
Jass,28.5,8,3,7,5,8,18,18,1,0,1,1
Jassi,67.21666667,1,2,9,1,59,17,17,1,0,1,1
Jassu,86.2,9,10,0,0,13,16,16,1,1,1,0
Jasu,29.9,0,4,1,0,0,22,22,0,1,1,0
Jatin,68.98333333,15,10,8,13,10,11,11,1,0,0,1
Jattni,43.83333333,1,6,9,0,24,12,12,1,0,0,1
JayPro,28.21666667,2,0,8,2,9,12,12,1,0,0,1
Jayan,33.66666667,4,2,9,1,9,22,22,1,0,1,1
Jayant,107.75,9,10,9,9,16,14,14,1,0,0,1
Jayash,27.23333333,8,1,7,1,8,12,12,1,0,0,1
Jaydeep,36.41666667,1,4,9,0,31,11,11,1,0,0,1
Jayesh,112.7833333,15,10,9,15,18,0,0,1,0,0,1
Jaynil2513,147.3166667,15,10,9,15,8,20,20,1,0,1,1
Jayparik,47.76666667,0,7,6,0,0,13,13,1,0,1,0
Jayu,28.96666667,4,5,0,0,4,21,21,0,1,1,0
Jayvikast4,28.45,2,1,6,2,13,16,16,1,0,1,1
Jaywant,37.2,3,3,4,3,10,14,14,1,1,1,0
Jazlyn,29.43333333,5,3,3,5,2,10,10,1,1,0,0
Jazzlyn,154.75,15,10,9,15,24,15,15,1,0,0,1
Jdhdgdgdtdh,62.85,8,10,1,8,3,18,18,1,1,1,0
Je0nkook,30.56666667,8,1,9,3,1,17,17,1,0,1,1
Jebesh,27.65,9,0,1,9,1,22,22,0,1,1,0
Jeel,83.41666667,15,3,9,11,18,21,21,0,0,1,1
Jeenie,41.16666667,7,6,9,7,9,21,21,1,0,1,1
Jeet,28.75,8,2,3,8,0,15,15,0,1,1,0
Jeetu,29.03333333,9,0,0,0,12,15,15,0,1,1,0
Jeevesh,31.76666667,0,1,9,0,0,11,11,1,0,0,1
Jeevika,40.18333333,7,4,5,4,10,23,23,0,1,1,1
Jeevika45,189.1833333,7,10,9,7,32,15,15,1,0,0,1
Jeevuka,66.45,8,10,9,5,15,22,22,1,0,1,1
Jeewan,423.25,15,10,9,15,6,6,6,1,0,0,0
Jefry,44.93333333,1,0,9,1,27,11,11,1,0,0,1
Jejkhhgv,51.33333333,6,4,2,6,4,14,14,1,1,1,0
Jems,59.51666667,15,9,9,15,9,16,16,1,0,0,1
Jenil,26.8,4,4,7,3,6,14,14,1,0,1,1
Jenisha,28.26666667,8,5,4,3,5,10,10,1,1,0,0
Jennie,142.6333333,15,3,9,4,6,18,18,0,0,0,1
Jenny,63.81666667,7,1,9,7,1,20,20,1,0,1,1
Jeom,32.8,10,4,5,10,1,8,8,1,0,0,1
Jeonrose,41.48333333,12,4,9,12,6,15,15,1,0,0,1
Jeshth9891526499,29.65,6,2,2,6,9,23,23,0,1,1,0
Jessica,32.68333333,6,4,4,6,2,12,12,1,1,0,0
Jigyasa,38.88333333,6,6,6,5,4,21,21,1,1,1,1
Jimin,27.23333333,0,4,7,0,0,7,7,1,0,0,1
Jimin0209,27.1,1,3,0,0,22,15,15,0,1,1,0
Jimya,27.76666667,6,1,3,6,10,22,22,0,1,1,0
Jinand,27.26666667,7,0,4,7,3,12,12,1,0,0,0
Jinder,35.75,7,0,7,7,8,10,10,1,0,0,1
Jinisha,31.63333333,2,2,5,2,5,20,20,0,1,1,0
Jins,33.73333333,9,0,7,8,1,10,10,1,0,0,1
Jinu,44.35,0,0,9,0,0,17,17,1,0,1,1
Jishu,39.56666667,2,0,9,2,3,17,17,1,0,1,1
Jisoo,28.78333333,6,1,2,6,7,12,12,1,1,0,0
Jitender,34.35,10,3,5,10,8,23,23,0,1,1,1
JiteshArora13,47.03333333,10,4,2,3,7,16,16,0,1,1,0
JiteshBhadarka7,87.08333333,15,5,2,15,11,21,21,0,1,1,0
Jivika,31.96666667,7,3,4,7,3,8,8,1,1,0,0
Jivikapandey,53.45,12,4,3,6,11,23,23,0,1,1,0
Jiya,33.41666667,1,5,0,0,21,12,12,1,1,1,0
Jiyaandvani,27.05,5,4,1,5,9,8,8,1,1,0,0
JiyanaGarg,28.71666667,6,0,4,1,4,7,7,1,0,0,0
Jiyank,31.55,9,2,8,4,1,16,16,1,0,1,1
